id,score
0,1.0
1,0.08013333333333332
2,0.23933333333333334
3,0.020533333333333327
4,0.7254666666666664
5,0.04320000000000005
6,0.09679617224880381
7,0.8034836363636361
8,0.0
9,0.0
10,0.014000000000000002
11,1.0
12,1.0
13,0.034266666666666674
14,0.12222222222222225
15,1.0
16,0.2217333333333333
17,1.0
18,1.0
19,0.6554079365079364
20,0.04453333333333334
21,0.0
22,0.0092
23,0.8545333333333323
24,0.10333333333333333
25,0.026533333333333325
26,0.4446666666666667
27,0.46012334168755226
28,1.0
29,0.0
30,0.044666666666666674
31,0.6621333333333334
32,1.0
33,0.10653333333333333
34,1.0
35,0.16973333333333332
36,0.013333333333333338
37,0.9765333333333327
38,0.049200000000000015
39,0.005066666666666666
40,1.0
41,1.0
42,0.0
43,0.6906666666666667
44,0.05813333333333336
45,0.17133333333333345
46,1.0
47,0.6478666666666666
48,1.0
49,0.3779478260869564
50,0.082
51,1.0
52,0.0024
53,0.5677699289229086
54,0.07893333333333333
55,0.0807150936329588
56,0.2383238095238095
57,0.004799999999999999
58,0.0156
59,0.0132
60,0.9692
61,0.1926666666666669
62,0.7101333333333322
63,0.5786962962962958
64,0.0004
65,0.4235999999999999
66,0.011066666666666667
67,0.5606666666666663
68,0.0010666666666666665
69,0.9865666666666666
70,0.956266666666666
71,0.0
72,0.783733333333332
73,0.1201333333333334
74,0.3625333333333334
75,0.48777333333333345
76,0.5169799999999999
77,0.14946666666666675
78,0.05773333333333336
79,0.20013333333333347
80,0.017199999999999997
81,0.06186666666666662
82,0.012666666666666666
83,0.2321333333333333
84,0.1925794871794874
85,1.0
86,0.06013333333333334
87,0.23733333333333334
88,1.0
89,1.0
90,0.007866666666666668
91,0.41278095238095247
92,0.05760000000000005
93,0.8237333333333335
94,0.1249333333333334
95,0.13506666666666667
96,0.026666666666666658
97,0.11426666666666667
98,0.0
99,0.10386666666666668
100,0.009466666666666667
101,0.43846666666666667
102,1.0
103,0.13600000000000004
104,1.0
105,0.7098666666666662
106,0.9652392156862742
107,0.4481333333333332
108,0.12706666666666666
109,1.0
110,0.7460000000000002
111,1.0
112,0.03893333333333333
113,0.13333333333333341
114,0.5978666666666662
115,0.045733333333333355
116,0.05573333333333333
117,0.5907999999999998
118,0.7578666666666661
119,0.7339999999999995
120,0.018
121,0.07306666666666663
122,0.9908000000000002
123,0.024133333333333333
124,0.054266666666666685
125,1.0
126,0.02706666666666667
127,0.11533333333333333
128,0.020399999999999995
129,1.0
130,0.0026666666666666666
131,0.0
132,0.44142222222222227
133,1.0
134,0.28077734587251824
135,0.4039466666666665
136,0.8707225916453534
137,0.5301333333333332
138,0.030933333333333337
139,0.5849333333333334
140,0.05386666666666669
141,0.2932000000000002
142,0.0096
143,0.0018666666666666664
144,0.0
145,0.0006666666666666666
146,0.005466666666666666
147,1.0
148,0.21517949776401796
149,0.0
150,0.2169333333333334
151,1.0
152,0.09586666666666663
153,0.3291190476190473
154,0.571428571428563
155,0.11413333333333325
156,0.0024
157,1.0
158,0.04053333333333334
159,0.8425333333333327
160,1.0
161,0.24880000000000022
162,0.03373333333333333
163,0.04266666666666667
164,0.040133333333333326
165,0.20560000000000028
166,0.0033333333333333327
167,1.0
168,0.12626666666666667
169,0.004666666666666666
170,0.048533333333333345
171,0.005066666666666666
172,0.9830341362341362
173,0.3520305855547966
174,0.31119999999999975
175,0.042400000000000014
176,0.030333333333333337
177,0.39839999999999987
178,0.6622666666666662
179,0.7223999999999989
180,0.2558666666666668
181,1.0
182,0.9154222222222219
183,0.027466666666666667
184,0.7948571428571432
185,0.20066666666666685
186,0.038799999999999994
187,0.22739393939393945
188,0.6565785547785544
189,0.25853333333333317
190,0.03213333333333332
191,1.0
192,0.7822013320013317
193,0.07280000000000002
194,1.0
195,0.6264000000000001
196,0.20493333333333338
197,0.0
198,0.38839999999999564
199,0.1489333333333335
200,0.009733333333333333
201,0.6746973160173156
202,0.015066666666666666
203,0.08239999999999996
204,0.4282666666666667
205,0.19680000000000003
206,0.6191054054054047
207,1.0
208,0.11111111111111345
209,0.058666666666666666
210,0.8507999999999994
211,0.06240000000000001
212,0.020457142857142854
213,0.6000000000000009
214,0.06719999999999998
215,1.0
216,0.04306666666666668
217,0.0
218,0.027466666666666664
219,0.032000000000000015
220,0.0029333333333333334
221,1.0
222,0.3511999999999998
223,0.044933333333333346
224,0.008266666666666667
225,0.015466666666666665
226,0.9375999999999998
227,0.04602666666666672
228,0.012266666666666665
229,1.0
230,0.0
231,0.0
232,0.5530666666666669
233,0.3879999999999998
234,0.3249450292397653
235,1.0
236,0.8558666666666662
237,0.11799999999999994
238,0.019066666666666666
239,0.02506666666666666
240,0.5346666666666673
