id,score
0,0.9986341914714205
1,4.100863288309533e-12
2,0.14000903128488443
3,3.1848575701366796e-13
4,0.32535240230870244
5,0.002613123303714869
6,0.12123956210266078
7,0.34526313440732354
8,0.00421360545908696
9,0.5225853894644156
10,8.288734885219808e-13
11,0.9987882555928644
12,0.9997411792892814
13,0.19620531079049192
14,0.05080231679671445
15,0.9998353310633562
16,0.17209494651670346
17,0.998263386822296
18,0.9923164553892144
19,0.48910551057052876
20,4.407137612037968e-13
21,0.023821519676584694
22,0.02446018179771273
23,0.4911187810866616
24,0.310121213882723
25,0.3756918409651621
26,0.24512442473336837
27,0.24339923306325406
28,0.9999429872380926
29,0.11319482951648471
30,0.020494548739414364
31,0.567515796678558
32,0.9901522970605389
33,2.0227571215001477e-11
34,0.9993058025753384
35,0.1587038384381059
36,0.07700261299572125
37,0.6157632882804014
38,0.09642711309142032
39,0.004121606866409638
40,0.9970008686412692
41,0.9996414207462467
42,0.17282688931100953
43,0.8249049699351675
44,0.035469984272143
45,0.2176956905157975
46,0.9998421203540242
47,0.5421622181366791
48,0.7841530649433041
49,0.2524903963549074
50,0.2722598924788685
51,0.998506496071805
52,0.012557453715861085
53,0.4486417899226475
54,0.06194099217808866
55,0.12293685370827742
56,0.6140449392898277
57,0.1389188795493631
58,0.26217863667735974
59,0.02099829688155249
60,0.7070693584942985
61,0.10577094371925931
62,0.26708278549501724
63,0.4714505663194928
64,0.03942949092507835
65,0.6927196643981972
66,0.06546948734936298
67,0.59153431032655
68,0.017786493721018603
69,0.5987730373782038
70,0.5247422922967123
71,0.005533287365190531
72,0.7787708279377521
73,0.42438641932543975
74,0.16899304283187522
75,0.604078432247164
76,0.6855217253497764
77,0.11239238794775726
78,0.06861551666901201
79,0.030193913532446527
80,0.013819744805587198
81,0.17700782588450925
82,0.10433236528952676
83,0.13582001371519453
84,0.4173073983019427
85,0.9970565162511349
86,0.11418745874371605
87,0.5493435324431716
88,0.9697180944409133
89,1.0
90,0.04501991788170484
91,0.24026094650494467
92,0.5096366947873212
93,0.26794762834468605
94,0.2336908237987714
95,0.4593232395065274
96,0.012700324117827965
97,0.18908186111464567
98,0.5866134213457741
99,6.48420468032152e-11
100,3.1198754444338886e-13
101,0.4790029996435632
102,0.999874727451146
103,0.6406185075183936
104,0.9995416681773762
105,0.45337794194855485
