id,score
0,1.0
1,0.746187485524766
2,0.2230277161587251
3,0.1516844022410944
4,0.5628138202867083
5,0.0
6,0.8802621303001775
7,0.8943827590332226
8,0.0
9,0.0
10,0.0
11,1.0
12,1.0
13,0.0
14,0.1568745813028728
15,1.0
16,0.5734005667834157
17,1.0
18,1.0
19,0.6584461489436538
20,0.08800194890900268
21,0.0
22,0.013297284190900168
23,1.0
24,0.5605500242385699
25,0.043781697058807134
26,0.3937340689903924
27,0.4117878066404389
28,1.0
29,0.0
30,0.24255078834256116
31,0.7843647767238506
32,1.0
33,0.10442451835731716
34,1.0
35,0.2603614106918624
36,0.07605418474806161
37,1.0
38,0.20810563769182228
39,0.0
40,1.0
41,1.0
42,0.0
43,0.4991838489559252
44,0.14028571334655143
45,0.08853677688005761
46,1.0
47,0.3851365696270858
48,1.0
49,0.2602428990239966
50,0.18257033647610899
51,1.0
52,0.0
53,0.3042436478549446
54,0.45665163675213144
55,0.147789712064648
56,0.0
57,0.0
58,0.08901689290688258
59,0.13964890266903945
60,1.0
61,0.24477580588573192
62,0.5328241547190532
63,0.3792338983460803
64,0.0
65,0.21393784296553936
66,0.0
67,0.4021134731224829
68,0.0
69,1.0
70,1.0
71,0.0
72,0.8087516901857356
73,0.07125331853948362
74,0.49265014366335647
75,0.585785525241295
76,0.6336417454751115
77,0.5888502370606027
78,0.26955613517789623
79,0.25878418956297905
80,0.002289334738716192
81,0.0
82,0.0635400266262467
83,0.35580594057398013
84,0.2352739516850135
85,1.0
86,0.29147607428977224
87,0.7364085830013698
88,1.0
89,1.0
90,0.017573133046034157
91,0.3204746717392043
92,0.0
93,1.0
94,0.09364812572041098
95,0.2262676503550553
96,0.03971682970682288
97,0.4242545372387049
98,0.0
99,0.23715443272887132
100,0.1441590229103708
101,0.5194267441639879
102,1.0
103,0.36364115349558124
104,1.0
105,0.5457474194025307
106,0.5307809464811235
107,0.7064713190962778
108,0.27784593968102067
109,1.0
110,0.7487265219693473
111,1.0
112,0.0
113,0.6435889890309647
114,0.42995067094108647
115,0.11902724576150575
116,0.24283917721072762
117,0.03802403589581996
118,0.7962840524651859
119,0.9740265584600467
120,0.38559897485484096
121,0.042166680579688844
122,1.0
123,0.0
124,0.13970628005925212
125,1.0
126,0.10382872469588793
127,0.4360589722529354
128,0.19385965354316168
129,1.0
130,0.0
131,0.0
132,0.6208373087267661
133,1.0
134,0.22589959810768723
135,0.3166010987162566
136,0.7020046004609534
137,0.3932956881906561
138,0.10965412602217303
139,0.3579895363393394
140,0.1790555813558104
141,0.5347534571347503
142,0.12363297792602221
143,0.0
144,0.0
145,0.0
146,0.0
147,1.0
148,0.45051674922363116
149,0.0
150,0.1544971150317646
151,1.0
152,0.22103911288694433
153,0.3061840430051368
154,0.5714285714285714
155,0.0877278501985445
156,0.0
157,1.0
158,0.08913808710153277
159,0.7418551180892891
160,1.0
161,0.33514479111795575
162,0.4326524353912762
163,0.10070928278280183
164,0.015845964660517287
165,0.46543158015709946
166,0.0
167,1.0
168,0.657998470305562
169,0.21573081185598578
170,0.23226537167019162
171,0.4430581729759789
172,1.0
173,0.22497434580251754
174,0.772382677904213
175,0.007470087156467281
176,0.0
177,0.15497836922431682
178,0.8003156794785075
179,0.7331426539608252
180,0.2433470593801972
181,1.0
182,1.0
183,0.2974417228169179
184,1.0
185,0.0911747595186888
186,0.3183409449077151
187,0.13597478294250093
188,0.56458257953277
189,0.31574975271387884
190,0.08784488665204651
191,1.0
192,0.20266976822203542
193,0.18633597085187473
194,1.0
195,0.57307930701084
196,0.7212766918517979
197,0.0
198,0.5
199,0.0
200,0.0
201,0.6184313689252071
202,0.09368132039785987
203,0.1339247615500303
204,0.45742024255667957
205,0.5339746791782451
206,0.5975611408019199
207,1.0
208,0.1111111111111111
209,0.1738151815317983
210,0.8706778694007323
211,0.18875310130522982
212,0.0
213,0.9705662285472145
214,0.2844352604156414
215,1.0
216,0.0
217,0.0
218,0.0
219,0.1577897827412034
220,0.0
221,1.0
222,0.509817371987569
223,0.0
224,0.037743717378682935
225,0.03465079142705015
226,1.0
227,0.01924579391134576
228,0.02994632367832556
229,1.0
230,0.0
231,0.0
232,0.5230314825359326
233,0.35801385436061633
234,0.5340275659407446
235,1.0
236,1.0
237,0.045741120908253316
238,0.0
239,0.17462394063989875
240,0.834158794196982
241,0.0
242,0.014321855226041019
243,0.16925112688883606
244,1.0
245,0.5460173541646484
246,0.0
247,0.0
248,0.10053026721834955
249,0.7612934714451748
250,0.5285542548944483
251,0.0
252,1.0
253,1.0
254,0.0
255,0.02353359688231999
256,1.0
257,0.0
258,0.2988852358926766
259,1.0
260,0.05365298050461938
261,0.09042187988325713
262,0.20806598459877024
263,0.00017238880496559637
264,0.33394392996497035
265,0.0
266,0.0
267,0.4751704661553052
268,0.19748940499794074
269,0.31757202662278783
270,0.2502243808489898
271,0.10631241120008889
272,0.0
273,0.7778547571897418
274,1.0
275,1.0
276,0.16099965116694964
277,0.6293108704370176
278,0.8415931904762887
279,1.0
280,0.0
281,0.0
282,0.4636453505139806
283,0.6254465161956827
284,0.09508543491557728
285,0.0
286,0.8554949749180359
287,0.4828832269779357
288,0.4115194287291044
289,0.0
290,0.4860754994360611
291,0.0
292,0.6228133129012111
293,1.0
294,0.0
295,0.722306485462939
296,0.5789667038975058
297,1.0
298,0.0
299,0.044192473112797705
300,0.2887454202552053
301,0.0
302,0.0
303,0.3167500159464122
304,0.3291895299680708
305,0.33988740416765273
306,0.30196137551925334
307,1.0
308,0.0
309,0.0
310,1.0
311,1.0
312,1.0
313,0.12222622718112329
314,0.4716583626253558
315,0.45559850178604494
316,0.3024126201647301
317,0.34360642774950345
318,0.2280469786103421
319,0.15714413541713812
320,0.053715687711617714
321,0.5003983511575748
322,0.15295986176568402
323,0.046409506916935406
324,1.0
325,0.5789473684210527
326,0.8919904462886094
327,0.0
328,0.3208625530873761
329,0.20989084789908713
330,0.13898303009909946
331,0.0
332,0.02199057727707461
333,0.5265935158186326
334,0.2047196701940474
335,0.0
336,0.09935130605583463
337,0.12000807237295122
338,0.0
339,0.0
340,0.6966769110581591
341,0.5861084647319992
342,0.5391315947080926
343,0.004886284514318383
344,0.0
345,0.6791218752788557
346,1.0
347,0.20918882049132834
348,1.0
349,1.0
350,0.16171811184437743
351,0.28336231759756486
352,1.0
353,0.0
354,0.19912049940517948
355,0.11117498301629299
